,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.9769453756894887,0.9760227562425364,0.9684053954069652,0.9607516153826986
Precision_0,0.9859366362207107,0.9875367272610929,0.992791605827023,0.9621966448003918
Recall_0,0.9906135123547302,0.9878916509802902,0.9747464341415568,0.9982950025638307
F1_0,0.9882695411191366,0.9877141572362537,0.9836862698126176,0.9799134857619346
Precision_1,0.7412875427702446,0.7525461051472612,0.48438846536294333,0.7388753056234719
Recall_1,0.6984477611940298,0.6528955223880597,0.8724776119402985,0.0902089552238806
F1_1,0.7192302963236198,0.6991880314557892,0.6229326513213981,0.16078744346900772
Precision_2,0.7424562887760857,0.6989159575708125,0.6045002948781927,0.7117437722419929
Recall_2,0.630296863777831,0.7177400047881255,0.7975221450802011,0.10773282259995212
F1_2,0.6817946393888386,0.7082029173802634,0.6877241877628965,0.18713936684514218
Precision_3,0.7575203103271609,0.6946208218521625,0.6183590501709323,0.696724625960372
Recall_3,0.6409065576815902,0.7180630379590067,0.8288438912626169,0.10669391293578549
F1_3,0.6943512679457936,0.7061474286758214,0.7082947479825373,0.1850499409300827
Precision_4,0.7378044620317937,0.6984281119135765,0.6648936170212766,0.7156534226902824
Recall_4,0.6847337427974419,0.7286772620781359,0.7914899005888685,0.09466219211042867
F1_4,0.7102791461412151,0.7132321041214751,0.722689561471974,0.16720724751146404
Avg_F1,0.7587849781837208,0.7628969277739205,0.7450654836702848,0.3360194969035263
