,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.9629259356552186,0.9571272072807586,0.9657588396747673,0.9581426934447597
Precision_0,0.9803853280939927,0.9735605427001897,0.9787105841924847,0.9581426934447597
Recall_0,0.9809319303708418,0.9819207717170336,0.9857045363096757,1.0
F1_0,0.980658553065737,0.9777227860510866,0.9821951098871762,0.9786239753132572
Precision_1,0.5578761223836456,0.48490184324891356,0.6087699726500648,1.0
Recall_1,0.5507562645797276,0.3895853713597712,0.5091880502671382,0.0
F1_1,0.554293330909862,0.4320490031628404,0.5545438899861499,0.0
Avg_F1,0.7674759419877994,0.7048858946069635,0.768369499936663,0.4893119876566286
