,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.9844055820205534,0.9855953716276049,0.9820859464049735,0.9821731370937345
Precision_0,0.9901867548375087,0.9900100653789606,0.98618471202193,0.984405520363643
Recall_0,0.9939678346182096,0.9953729656126796,0.9957032037726703,0.9976476312581056
F1_0,0.9920736920437779,0.9926842723849272,0.9909211004782487,0.9909823404933709
Precision_1,0.589073035477976,0.6462767838200976,0.5142737634633483,0.5338221814848763
Recall_1,0.46747012051807774,0.4570185527829174,0.24593689053358003,0.14562184327649147
F1_1,0.5212736296213685,0.5354150799695354,0.3327469553450609,0.22882288228822883
Avg_F1,0.7566736608325733,0.7640496761772313,0.6618340279116548,0.6099026113907998
