,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.9320606998665127,0.9295830900135251,0.9337678757377551,0.9234404066480326
Precision_0,0.9550982741851425,0.9556758539199253,0.9542008611611293,0.923443315282989
Recall_0,0.9813915095948537,0.9727182803621008,0.9821930704213823,0.9999965891028658
F1_0,0.9680663899856501,0.9641217598441608,0.9679946402813248,0.9601965347679332
Precision_1,0.4626730201951441,0.5615837469698719,0.6798066033626623,1.0
Recall_1,0.2640935142311304,0.31506006540815334,0.5053589353365929,0.0
F1_1,0.33625363319659457,0.40365906780891536,0.5797440612172879,0.0
Precision_2,0.5428019832389979,0.5408362369337979,0.49071836272946984,1.0
Recall_2,0.38673877704139054,0.48524446667500315,0.298330623983994,0.0
F1_2,0.4516694353675679,0.5115344054837859,0.3710702828813065,0.0
Precision_3,0.4691727130200168,0.6252005742758213,0.480403902105083,1.0
Recall_3,0.4403079555175364,0.5066210436270316,0.2881437125748503,0.0
F1_3,0.454282284826661,0.5596990946377606,0.3602258630277623,0.0
Precision_4,0.5674621041572865,0.37697640003115507,0.4798816568047337,0.0
Recall_4,0.2569399612653325,0.3289048961978866,0.30311576229146137,0.0
F1_4,0.3537198587365811,0.3513037797818868,0.3715457820536848,0.0
Avg_F1,0.512798320422611,0.5580636215113018,0.5301161258922733,0.19203930695358665
