,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.9479597611159643,0.9539336933808757,0.963420195260778,0.9416506879545234
Precision_0,0.9714509767384081,0.9743295777270823,0.9775658741539853,0.9416642705790352
Recall_0,0.9733402828559427,0.9768156924369487,0.9837295598462807,0.9999844413672926
F1_0,0.9723947120951885,0.9755710512003729,0.9806380318143485,0.9699484914823719
Precision_1,0.5557284070653055,0.6096978030972727,0.7076154195645336,0.2
Recall_1,0.538282844137498,0.5845864071574322,0.6355988070946477,6.278449223041909e-05
F1_1,0.5468665284643598,0.5968781050674701,0.6696765231196666,0.0001255295779067943
Avg_F1,0.7596306202797741,0.7862245781339214,0.8251572774670075,0.48503701053013937
