,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.9458579566679707,0.9533972484860626,0.9575196687448856,0.9261189718895539
Precision_0,0.9757357013954652,0.9659283642939691,0.9722353147430776,0.9276345826062254
Recall_0,0.9685815443177864,0.9852628778421301,0.9836065461937799,0.9979616478726234
F1_0,0.9721454609192915,0.9754998274302781,0.9778878743949067,0.9615138646705099
Precision_1,0.5340898300256386,0.7621711305996681,0.7201595581466708,0.7332178432221741
Recall_1,0.7284914030372697,0.5206100443609752,0.6839685263737332,0.05481980377553994
F1_1,0.6163244620378868,0.6186463503790065,0.7015976351014714,0.10201253314051578
Precision_2,0.6608540347459003,0.7666310775295664,0.7477984954900353,0.696771978021978
Recall_2,0.6362073277479054,0.583625109416031,0.6557146429911217,0.06343003626359885
F1_2,0.6482965133873819,0.6627263045793397,0.6987357796025784,0.11627507163323782
Precision_3,0.6353508267892486,0.7252382606011498,0.7523915096276225,0.7098540145985401
Recall_3,0.6810265183917878,0.6431479897348161,0.6270658682634731,0.0532420872540633
F1_3,0.6573962444881175,0.6817308041057633,0.684035683625098,0.09905465194003246
Precision_4,0.6737424188369604,0.7496758080783824,0.7816294987856038,0.6567114093959732
Recall_4,0.6416703475926744,0.5303591451190921,0.6014066800312595,0.06649451258876694
F1_4,0.6573153965298202,0.621229005810714,0.6797757124203088,0.12076146987133998
Avg_F1,0.7102956154724996,0.7119664584610204,0.7484065370288726,0.27992351825112716
