,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.9602724155314423,0.9710818863095159,0.9746995257199339,0.9676821230981356
Precision_0,0.98086439617354,0.982972050839578,0.9881747966728037,0.9676821230981356
Recall_0,0.980106013226563,0.9884109108580363,0.988031254621902,1.0
F1_0,0.9804850580520726,0.9856839781974007,0.9881030204342526,0.9835756616770094
Precision_1,0.39222316145393066,0.4584159269154529,0.5536762650265585,1.0
Recall_1,0.430061017996447,0.41082876342009733,0.6118791998146289,0.0
F1_1,0.41027152488671115,0.43331975560081465,0.581324527609613,0.0
Precision_2,0.17585705736513635,0.6236775285653829,0.5839210155148096,1.0
Recall_2,0.15961821991153877,0.4574377279428882,0.5461317606890665,0.0
F1_2,0.16734461438333875,0.5277765343121894,0.5643945469125902,0.0
Precision_3,0.4087941094748541,0.4541781841377844,0.5294117647058824,1.0
Recall_3,0.4719326383319968,0.3425821972734563,0.5867682437850842,0.0
F1_3,0.4381002009975434,0.39056500274273176,0.5566163325852953,0.0
Precision_4,0.4381924452586583,0.6292163543441227,0.6434692532253508,1.0
Recall_4,0.4091390404822025,0.6016942249735278,0.5565691944286063,0.0
F1_4,0.423167649536647,0.6151476037806554,0.5968728162124388,0.0
Avg_F1,0.48387380957126264,0.5904985749267583,0.6574622487508379,0.1967151323354019
