,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.947767216213056,0.9560017864570455,0.9627642547579753,0.9491594515142396
Precision_0,0.9732933319987612,0.9729985125791025,0.9800282019419817,0.9491594515142396
Recall_0,0.9753106282033849,0.9828533500994252,0.9848223337269056,1.0
F1_0,0.974300935896078,0.9779011038396958,0.9824194191199603,0.9739166806254542
Precision_1,0.4966877446552243,0.4689434889434889,0.6001044485590846,1.0
Recall_1,0.4850044104675096,0.46765657159658924,0.6194256591198667,0.0
F1_1,0.49077655459684616,0.46829914613799195,0.6096119993247968,0.0
Precision_2,0.30581705392610326,0.6697940685378071,0.6017708971431753,1.0
Recall_2,0.27584175910474135,0.4134681456758614,0.5303818592323549,0.0
F1_2,0.2900570307863023,0.5113046645018361,0.5638256241684276,0.0
Precision_3,0.4701525699896312,0.49392956790588943,0.6346300533943554,1.0
Recall_3,0.4842597772466053,0.33311295326247264,0.5077556832629813,0.0
F1_3,0.4771019140194408,0.39788604057830157,0.5641474784574092,0.0
Precision_4,0.5273751115075825,0.6360909636254567,0.593094804010939,1.0
Recall_4,0.4945106649937265,0.6097867001254705,0.544228356336261,0.0
F1_4,0.5104144183034751,0.6226611504070466,0.5676117775354417,0.0
Avg_F1,0.5485301707204284,0.5956104210929745,0.6575232597212072,0.19478333612509086
